"지역","지역구분","연령","성별","1)평일여가시간(시간)","1)평일여가시간(분)","2)주말여가시간(시간)","2)주말여가시간(분)","1)평일독서시간(시간)","1)평일독서시간(분)","2)주말독서시간(시간)","2)주말독서시간(분)","평소책을읽는빈도","전년대비독서시간변화","독서장애요인1","독서장애요인2","독서유용성평가","1)종이책연간독서량","2)전자책연간독서량","본인의독서량평가","독서목적1","독서목적2","독서의계기및기회1","독서의계기및기회2","독서장소1","독서장소2","도서선택시이용정보1","도서선택시이용정보2","도서입수경로1","도서입수경로2","1)종이책도서선호분야1","1)종이책도서선호분야2","1)종이책도서선호분야3","2)전자책도서선호분야1","2)전자책도서선호분야2","2)전자책도서선호분야3","1)종이책도서구입처1","1)종이책도서구입처2","2)전자책도서구입처1","2)전자책도서구입처2","1)종이책연간구입권수","1)종이책연간구입비","2)전자책연간구입권수","2)전자책연간구입비","독서대화","독서권장을받은경험","직장의독서환경1","직장의독서환경2","직장의독서환경3","직장의독서환경4","직장의독서환경5","직장의독서환경6","직장의독서환경7","직장의독서환경8","직장의독서환경9","공공도서관이용경험","주로이용하는공공도서관의종류","공공도서관이용빈도(월)","공공도서관이용빈도(연)","공공도서관이용목적","공공도서관비이용이유","독서프로그램참여경험","참여해본독서프로그램1","참여해본독서프로그램2","참여해본독서프로그램3","참여해본독서프로그램4","참여해본독서프로그램5","참여해본독서프로그램6","독서프로그램참여계기","독서프로그램비참여이유","참여희망독서프로그램1","참여희망독서프로그램2","참여희망독서프로그램3","참여희망독서프로그램4","참여희망독서프로그램5","참여희망독서프로그램6","독서동아리참여경험","참여경험이있는독서동아리1","참여경험이있는독서동아리2","참여경험이있는독서동아리3","참여경험이있는독서동아리4","참여경험이있는독서동아리5","참여경험이있는독서동아리6","독서동아리참여계기","독서동아리비참여이유","참여희망독서동아리1","참여희망독서동아리2","참여희망독서동아리3","참여희망독서동아리4","참여희망독서동아리5","참여희망독서동아리6","1)독서활성화방안(독서환경)1","1)독서활성화방안(독서환경)2","2)독서활성화방안(독서문화)1","2)독서활성화방안(독서문화)2","3)독서활성화방안(독서운동)1","3)독서활성화방안(독서운동)2","4)독서활성화방안(독서복지)1","4)독서활성화방안(독서복지)2","도서구입비세제혜택인지도","도서구입비세제혜택의도움정도","1)본인교육정도최종학력","본인직업","가구월평균소득","가중치"
1,1,25,1,4,0,6,0,0,20,0,30,2,4,1,2,3,10,20,3,7,8,8,2,1,3,4,10,1,7,2,1,3,2,1,10,1,3,3,1,5,50000,20,70000,4,1,,,,,,,,,,1,1,2,,3,,1,4,,,,,,1,,3,,,,,,1,1,,,,,,1,,1,5,,,,,1,3,2,1,2,4,2,3,3,1,6,12,4,1.750375
1,1,25,1,5,0,5,0,2,30,2,30,1,2,98,,1,20,20,5,3,2,9,8,1,,1,6,1,7,3,2,4,3,2,13,6,1,1,4,20,400000,20,10000,1,1,,,,,,,,,,1,1,,3,1,,1,1,,,,,,2,,1,4,,,,,1,6,,,,,,1,,1,,,,,,2,4,1,4,1,4,2,1,5,1,6,12,3,1.750375
1,1,25,1,6,0,10,0,1,0,0,0,2,3,1,2,2,4,16,2,1,2,2,1,1,2,3,4,3,1,4,5,2,2,1,6,6,1,1,2,10,150000,10,30000,2,2,1,2,3,,,,,,,1,1,3,,2,,1,3,,,,,,4,,1,3,,,,,1,1,,,,,,1,,1,,,,,,1,2,2,3,3,1,1,2,5,2,6,5,3,1.750375
1,1,25,1,8,0,10,0,0,20,0,30,2,2,3,1,2,30,3,3,1,2,2,3,1,2,2,3,3,1,2,3,5,2,1,10,1,6,1,3,5,50000,3,9000,3,3,,,,,,,,,,1,1,10,,3,,1,3,4,,,,,4,,1,3,,,,,1,1,,,,,,1,,1,,,,,,1,3,3,4,2,3,4,1,3,2,6,12,5,1.905030
1,1,25,2,1,30,3,0,0,0,0,30,3,4,3,1,2,1,0,4,3,8,2,7,1,3,10,1,2,1,1,4,11,,,,6,1,,,1,16000,,,3,3,2,3,,,,,,,,2,,,,,2,2,,,,,,,,4,3,4,,,,,2,,,,,,,,4,1,4,,,,,3,4,1,3,4,3,2,1,3,2,6,3,4,1.838952
1,1,25,2,2,0,8,0,1,0,1,0,4,3,2,1,2,3,0,3,1,2,1,4,1,2,5,6,4,,1,5,13,,,,3,1,,,1,10000,,,4,1,9,,,,,,,,,2,,,,,2,1,1,2,3,,,,4,,1,4,5,,,,2,,,,,,,,5,1,4,,,,,4,2,3,2,1,3,2,1,3,3,6,4,5,1.689661
1,1,25,2,3,0,6,0,0,30,0,0,2,3,5,4,3,5,1,4,7,4,2,4,3,6,4,1,1,5,1,3,9,1,7,9,1,2,1,2,5,60000,1,10000,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,4,,,,,,2,,,,,,,,2,2,,,,,,3,2,3,1,1,3,4,2,3,3,6,3,6,1.838952
1,1,25,2,3,0,6,0,0,30,1,0,2,3,1,2,2,10,3,3,2,3,3,5,3,2,6,8,1,4,2,4,9,3,2,5,1,6,1,3,10,120000,3,5000,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,3,2,3,,,,,2,,,,,,,,1,2,5,,,,,1,4,2,3,3,2,1,5,3,3,6,4,6,1.838952
1,1,25,2,3,0,6,0,0,30,1,0,2,3,2,1,1,24,2,3,8,6,1,7,2,3,1,5,1,5,1,3,10,4,2,11,6,1,3,,5,80000,2,24000,3,1,9,,,,,,,,,1,1,,5,2,,2,,,,,,,,5,4,,,,,,2,,,,,,,,2,1,,,,,,2,3,2,3,1,2,3,2,5,2,6,3,8,1.689661
1,1,25,2,3,0,6,0,1,0,0,30,2,3,2,1,2,30,6,2,8,3,2,7,1,2,1,7,1,2,1,11,10,2,12,1,1,6,3,2,10,140000,6,60000,3,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,,,,,,2,,,,,,,,2,4,,,,,,3,5,2,3,1,3,2,4,5,2,6,3,8,1.838952
1,1,25,2,4,0,2,0,0,20,0,0,3,4,1,2,3,1,0,3,2,9,2,1,4,5,1,3,2,1,7,1,3,,,,98,,,,0,0,,,5,1,,,,,,,,,,2,,,,,2,2,,,,,,,,2,3,,,,,,2,,,,,,,,3,4,,,,,,2,3,1,3,2,4,1,2,5,5,6,12,4,1.838952
1,1,26,1,1,0,3,0,0,0,0,30,2,5,1,2,3,0,1,4,7,8,2,4,3,1,9,4,1,,,,,2,4,11,,,4,1,,,1,5000,4,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,4,,,,,,2,,,,,,,,3,8,,,,,,1,3,3,2,3,4,1,2,4,4,4,8,2,1.750375
1,1,26,1,1,0,7,0,0,0,0,20,4,4,1,10,2,20,0,5,4,1,1,7,1,,3,4,1,,1,,,,,,6,,,,2,30000,,,4,3,,,,,,,,,,1,1,10,,3,,2,,,,,,,,5,2,,,,,,2,,,,,,,,3,5,,,,,,2,4,1,3,2,1,1,2,5,3,6,12,1,1.905030
1,1,26,1,2,0,3,0,0,30,0,0,3,5,1,2,2,22,0,5,1,3,1,7,1,4,1,2,3,6,1,3,10,,,,6,1,,,1,13000,,,4,2,,,,,,,,,,1,1,10,,3,,2,,,,,,,,5,1,3,4,,,,2,,,,,,,,2,2,5,,,,,1,2,1,2,1,3,1,2,5,2,5,12,1,1.750375
1,1,26,1,2,0,3,0,0,30,0,10,3,4,1,2,3,6,0,4,7,3,2,7,2,1,5,7,1,2,13,5,1,,,,2,1,,,6,60000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,3,3,,,,,,2,,,,,,,,5,1,,,,,,1,4,1,2,2,1,2,1,5,4,6,5,6,1.905030
1,1,26,1,2,0,4,0,1,0,3,0,4,3,4,3,2,10,0,3,1,3,1,4,1,2,1,3,1,6,2,1,8,,,,1,2,,,5,60000,,,4,2,,,,,,,,,,2,,,,,1,2,,,,,,,,2,2,,,,,,2,,,,,,,,1,8,,,,,,5,1,3,1,2,1,3,2,5,3,5,12,4,1.750375
1,1,26,1,2,0,6,0,0,10,0,0,3,4,1,4,2,2,0,4,4,7,7,2,1,,5,4,1,,13,11,5,,,,98,,,,0,0,,,4,2,,,,,,,,,,2,,,,,4,2,,,,,,,,5,3,,,,,,2,,,,,,,,2,1,5,,,,,3,2,2,1,3,1,1,2,5,4,6,12,5,1.750375
1,1,26,1,4,0,12,0,1,0,1,0,2,2,2,1,2,5,10,4,4,6,2,8,1,6,4,5,1,,2,7,,2,,,1,,98,,4,36000,0,0,2,1,9,,,,,,,,,2,,,,,11,2,,,,,,,,2,3,,,,,,2,,,,,,,,2,4,,,,,,4,5,1,3,2,1,1,2,5,2,6,2,4,1.750375
1,1,26,2,1,30,3,0,0,0,0,30,3,5,1,4,2,23,0,5,1,2,1,7,1,4,1,2,3,1,1,5,2,,,,6,1,,,2,30000,,,3,2,,,,,,,,,,1,1,10,,3,,2,,,,,,,,5,1,2,4,5,,,2,,,,,,,,5,2,5,,,,,1,2,2,4,3,4,3,2,5,5,6,12,1,1.689661
1,1,26,2,2,0,3,0,0,0,0,0,5,3,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,2,,,,,2,2,,,,,,,,5,6,,,,,,2,,,,,,,,5,8,,,,,,4,5,1,2,1,4,2,4,5,3,6,12,4,1.689661
1,1,26,2,2,0,4,0,0,30,0,0,2,3,2,1,2,5,0,3,1,3,1,4,1,2,1,3,1,6,2,1,8,,,,1,2,,,5,60000,,,4,1,9,,,,,,,,,1,1,,10,3,,2,,,,,,,,5,3,,,,,,2,,,,,,,,3,1,,,,,,3,2,3,4,2,3,1,3,5,4,6,4,5,1.838952
1,1,26,2,3,0,7,0,0,0,0,0,5,3,3,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,1,1,2,,3,,2,,,,,,,,1,4,,,,,,2,,,,,,,,2,1,4,,,,,4,2,3,4,2,4,2,3,2,3,7,12,4,1.689661
1,1,26,2,4,0,7,0,0,30,0,30,2,3,1,2,2,4,15,3,2,1,7,1,1,2,3,4,1,3,4,11,13,2,1,12,6,1,1,2,10,150000,6,20000,2,2,9,,,,,,,,,1,1,2,,1,,2,,,,,,,,1,1,3,,,,,2,,,,,,,,4,4,,,,,,4,2,3,4,1,2,3,2,5,2,6,3,5,1.689661
1,1,27,1,1,0,3,0,0,0,0,0,5,5,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,1,,,,,,2,,,,,,,,4,5,,,,,,3,1,1,2,1,2,1,3,5,3,4,4,4,1.750375
1,1,27,1,1,40,5,0,0,0,0,30,3,4,1,2,3,25,0,4,1,4,2,3,1,2,5,1,1,4,2,4,1,,,,1,2,,,6,100000,,,4,2,9,,,,,,,,,2,,,,,11,2,,,,,,,,3,2,,,,,,2,,,,,,,,5,8,,,,,,1,5,3,1,1,2,2,3,4,4,6,3,6,1.905030
1,1,27,1,2,0,15,0,0,0,0,0,5,3,1,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,1,1,,1,2,,2,,,,,,,,5,1,,,,,,2,,,,,,,,5,3,,,,,,3,4,4,3,2,1,5,4,5,1,6,3,4,1.750375
1,1,27,1,2,0,3,0,0,0,0,30,2,3,2,4,3,0,4,3,2,4,1,4,1,2,2,1,1,5,,,,13,11,1,,,1,2,,,4,20000,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,2,,,,,,2,,,,,,,,2,2,,,,,,1,3,2,1,3,1,2,5,3,3,5,5,5,1.750375
1,1,27,1,2,0,3,0,0,0,0,30,3,3,1,2,2,23,1,5,4,2,1,7,1,2,1,2,1,3,5,10,8,5,10,8,1,2,1,2,3,50000,1,5000,4,1,,,,,,,,,,1,1,,10,3,,2,,,,,,,,3,4,5,,,,,2,,,,,,,,1,8,,,,,,2,3,1,2,1,2,1,3,5,3,6,12,6,1.905030
1,1,27,1,2,0,5,0,0,30,1,30,2,3,1,2,2,5,3,3,8,4,2,4,1,5,1,5,1,5,1,2,,2,1,,6,1,3,2,5,78000,3,33000,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,5,,,,,,2,,,,,,,,5,5,,,,,,3,2,1,2,2,1,2,4,5,3,6,3,6,1.905030
1,1,27,1,2,0,5,0,1,0,1,0,4,4,6,4,2,10,0,4,4,6,5,3,1,3,8,4,1,7,1,2,4,,,,6,1,,,2,30000,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,5,6,,,,,2,,,,,,,,2,4,5,,,,,4,5,1,3,2,1,1,2,4,3,6,4,6,1.750375
1,1,27,1,2,0,8,0,0,10,0,0,2,5,1,3,2,4,0,3,4,8,2,7,1,3,4,1,1,,1,11,10,,,,1,6,,,10,150000,,,3,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,3,5,,,,2,,,,,,,,5,4,,,,,,4,6,3,2,2,3,3,2,5,1,6,3,4,1.750375
1,1,27,1,3,0,4,0,0,0,0,0,5,3,3,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,5,3,5,,,,,2,,,,,,,,3,2,4,,,,,3,4,3,1,2,3,3,2,5,3,6,5,4,1.750375
1,1,27,1,3,0,5,0,0,0,0,40,3,4,1,2,2,4,5,4,4,3,7,1,1,6,10,1,1,7,11,4,1,13,11,1,6,1,2,3,3,40000,12,15000,2,1,1,3,,,,,,,,2,,,,,2,2,,,,,,,,2,1,5,,,,,2,,,,,,,,5,1,4,,,,,3,5,4,1,1,2,2,1,5,2,7,3,8,1.905030
1,1,27,2,1,0,5,30,0,0,1,0,2,5,1,10,2,3,2,4,4,3,6,2,1,,4,2,1,,1,,,1,,,6,,2,,6,100000,2,20000,3,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,5,5,,,,,,2,,,,,,,,3,8,,,,,,4,1,1,2,3,4,4,1,5,3,6,11,6,1.838952
1,1,27,2,2,0,10,0,0,0,1,0,3,4,1,2,2,5,10,3,1,2,3,5,4,1,3,4,1,2,6,8,7,2,1,3,1,6,1,2,5,50000,10,130000,3,3,2,5,,,,,,,,1,1,2,,1,,2,,,,,,,,2,3,5,,,,,1,1,,,,,,5,,1,,,,,,1,2,2,3,4,1,2,3,2,4,6,4,6,1.838952
1,1,27,2,2,0,3,30,0,0,0,30,3,4,1,3,2,0,1,4,7,3,2,6,3,1,10,8,1,6,,,,2,4,11,,,3,5,,,2,20000,2,2,9,,,,,,,,,2,,,,,11,2,,,,,,,,4,4,5,,,,,2,,,,,,,,4,4,,,,,,4,1,3,2,2,4,1,2,4,2,6,3,6,1.838952
1,1,27,2,2,0,4,0,0,0,0,30,3,5,1,2,2,7,0,5,1,3,1,2,1,3,1,2,1,3,1,3,5,,,,6,1,,,3,50000,,,3,2,9,,,,,,,,,1,1,,6,1,,2,,,,,,,,2,1,2,3,,,,2,,,,,,,,2,1,,,,,,1,2,2,1,1,2,1,2,5,3,5,3,6,1.689661
1,1,27,2,2,0,4,0,1,0,0,0,4,5,1,2,3,22,0,4,4,8,7,2,1,7,5,2,5,6,1,2,7,,,,98,,,,0,0,,,4,2,2,7,,,,,,,,2,,,,,2,2,,,,,,,,4,2,3,4,,,,2,,,,,,,,4,1,4,,,,,3,4,2,3,3,2,1,2,5,1,5,4,2,1.689661
1,1,27,2,2,0,5,0,0,20,1,0,2,3,2,1,2,24,3,3,4,8,4,2,3,6,4,1,1,5,10,1,13,2,8,10,1,6,1,2,4,70000,5,20000,3,2,1,2,,,,,,,,2,,,,,3,2,,,,,,,,4,2,3,,,,,2,,,,,,,,5,4,,,,,,4,1,2,4,3,1,1,3,3,2,6,3,6,1.689661
1,1,27,2,2,0,6,0,0,50,1,20,2,3,2,9,2,13,3,3,3,4,7,2,4,6,10,4,3,1,1,7,4,7,2,4,6,1,3,2,4,55000,3,27000,2,2,9,,,,,,,,,1,1,4,,1,,2,,,,,,,,4,2,4,,,,,2,,,,,,,,2,4,5,,,,,5,4,1,2,2,3,2,1,4,2,6,3,6,1.689661
1,1,27,2,2,0,8,0,1,0,0,0,2,4,1,10,1,26,0,3,7,5,2,8,1,,1,,1,,2,12,,,,,1,,,,5,80000,,,4,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,3,6,,,,,,2,,,,,,,,3,8,,,,,,1,4,1,4,3,4,2,4,5,4,6,3,7,1.838952
1,1,27,2,2,10,3,30,2,0,1,0,2,3,1,2,1,23,0,4,1,2,1,3,1,2,1,2,1,4,1,5,11,,,,1,2,,,3,45000,,,2,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,3,1,2,3,,,,2,,,,,,,,3,3,,,,,,1,3,1,3,1,2,1,2,5,2,6,3,6,1.838952
1,1,27,2,2,30,8,0,0,0,0,0,5,3,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,8,,,,,,4,5,3,4,1,3,4,1,5,4,6,3,6,1.838952
1,1,27,2,3,0,5,0,0,20,0,30,2,3,6,2,2,3,3,3,1,3,4,2,7,2,4,1,1,5,1,13,7,10,11,13,1,4,2,1,2,30000,4,20000,3,1,1,2,,,,,,,,2,,,,,4,2,,,,,,,,2,1,2,,,,,2,,,,,,,,3,1,,,,,,2,4,2,1,4,2,3,1,3,3,6,3,5,1.838952
1,1,27,2,3,0,9,0,0,30,0,0,2,4,2,3,2,2,4,4,7,3,2,7,3,6,6,8,1,2,13,11,2,2,11,9,7,5,4,1,2,15000,4,18000,2,2,1,3,,,,,,,,2,,,,,6,2,,,,,,,,5,1,,,,,,1,5,,,,,,1,,4,,,,,,5,6,1,4,3,2,2,1,3,2,6,3,6,1.838952
1,1,27,2,3,30,6,0,0,30,0,30,3,3,1,2,2,12,0,4,7,8,2,4,1,,4,10,1,,10,2,13,,,,6,5,,,12,140000,,,4,2,3,,,,,,,,,2,,,,,2,2,,,,,,,,3,6,,,,,,2,,,,,,,,3,3,,,,,,4,2,1,3,1,4,3,2,5,3,6,3,7,1.689661
1,1,27,2,4,0,0,0,0,30,0,0,2,5,2,3,2,25,0,3,3,4,7,2,1,6,1,5,1,2,1,9,,,,,1,,,,80,900000,,,4,2,,,,,,,,,,2,,,,,10,2,,,,,,,,4,2,3,5,,,,2,,,,,,,,2,2,,,,,,4,1,2,3,3,1,2,4,5,1,4,13,4,1.689661
1,1,27,2,5,0,6,0,0,0,0,30,3,3,1,2,4,5,5,3,4,5,6,8,1,3,4,5,5,4,2,5,12,2,1,5,6,1,1,2,3,30000,5,25000,4,2,2,5,,,,,,,,2,,,,,5,1,3,,,,,,4,,1,2,,,,,1,1,,,,,,2,,2,,,,,,1,3,2,1,2,3,2,4,2,4,6,4,6,1.689661
1,1,27,2,6,0,10,0,0,30,0,0,3,4,1,2,2,15,5,3,3,4,8,2,1,2,8,2,2,1,2,1,5,3,4,8,1,3,1,2,10,100000,5,20000,2,2,2,3,4,,,,,,,1,1,2,,3,,1,4,,,,,,1,,3,4,,,,,2,,,,,,,,3,4,,,,,,2,3,2,1,1,4,4,3,3,2,6,5,5,1.689661
1,1,27,2,6,0,9,0,1,0,0,0,3,3,1,2,2,5,12,2,1,2,2,1,1,2,3,4,3,1,4,2,5,2,1,6,6,1,1,2,4,150000,16,20000,2,2,,,,,,,,,,1,1,5,,3,,2,,,,,,,,1,1,3,,,,,1,1,,,,,,1,,1,,,,,,1,2,2,3,1,3,1,2,5,2,6,12,5,1.838952
1,1,28,1,2,0,2,0,0,0,0,0,5,5,3,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,4,1,2,,,,,2,,,,,,,,3,1,,,,,,1,4,1,3,2,1,1,3,5,3,6,3,5,1.750375
1,1,28,1,2,0,3,0,0,30,0,30,4,3,1,2,2,12,0,3,4,3,7,5,1,3,5,3,1,7,3,7,1,,,,1,4,,,6,100000,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,2,4,,,,,,6,4,2,4,1,2,1,5,4,2,6,3,5,1.905030
1,1,28,1,2,0,4,0,0,30,0,0,2,3,1,2,2,22,3,3,5,8,2,8,1,3,1,6,1,5,1,3,2,2,4,,6,1,3,4,3,45000,3,30000,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,5,,,,,,2,,,,,,,,2,5,,,,,,2,3,3,1,2,1,2,3,5,3,5,5,3,1.750375
1,1,28,1,2,0,5,0,0,0,0,30,3,3,6,2,3,0,4,3,2,4,4,2,1,7,4,8,1,5,,,,10,13,2,,,2,1,,,4,25000,3,2,1,2,,,,,,,,2,,,,,2,2,,,,,,,,4,1,3,,,,,2,,,,,,,,3,4,,,,,,2,3,4,2,3,1,4,3,4,3,6,3,5,1.750375
1,1,28,1,3,0,5,0,0,30,0,0,2,3,1,10,2,6,5,3,3,6,2,7,1,3,1,4,1,2,1,11,10,2,4,1,1,6,3,4,6,80000,5,50000,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,3,5,,,,,,2,,,,,,,,3,4,,,,,,1,3,1,2,2,3,3,4,5,3,6,3,7,1.905030
1,1,28,1,3,0,5,0,0,30,1,0,2,5,1,3,2,25,0,5,3,4,7,4,3,7,4,5,1,2,1,3,6,,,,1,6,,,6,80000,,,3,3,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,5,,,,,,2,,,,,,,,3,8,,,,,,1,3,1,4,1,2,1,3,5,3,6,3,3,1.905030
1,1,28,1,3,0,5,0,1,0,0,30,2,2,1,3,3,6,10,3,1,2,2,5,2,,1,5,3,1,4,5,6,1,2,10,6,1,4,1,10,120000,10,50000,2,2,,,,,,,,,,1,1,10,,3,,1,3,,,,,,1,,4,5,,,,,1,1,,,,,,1,,1,,,,,,1,3,2,1,2,3,2,4,5,4,6,12,5,1.905030
1,1,28,1,3,0,6,0,0,30,0,30,2,3,2,1,4,3,16,3,3,7,7,,1,3,4,5,5,4,2,8,5,2,5,1,1,6,1,2,3,30000,10,30000,4,2,2,5,,,,,,,,2,,,,,2,2,,,,,,,,2,3,,,,,,2,,,,,,,,2,1,,,,,,4,3,1,3,2,4,1,4,2,4,6,3,6,1.750375
1,1,28,1,3,0,9,0,0,0,1,0,3,2,1,3,3,5,10,4,1,2,2,5,1,4,2,5,1,2,3,4,1,2,1,8,6,7,1,4,3,15000,10,50000,2,3,,,,,,,,,,1,1,10,,3,,1,4,,,,,,2,,2,,,,,,1,1,,,,,,1,,1,,,,,,2,3,2,3,2,4,2,1,3,3,6,12,4,1.905030
1,1,28,1,4,0,13,0,0,0,3,0,4,4,5,4,3,9,0,3,7,5,2,8,1,,1,,1,,2,12,,,,,1,,,,5,80000,,,2,3,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,8,,,,,,2,,,,,,,,1,8,,,,,,2,3,4,2,3,2,1,2,5,2,4,9,5,1.750375
1,1,28,1,5,0,6,0,0,20,1,30,2,3,1,2,4,3,10,3,5,4,6,8,1,3,4,5,5,4,2,5,8,2,1,5,6,1,1,2,3,30000,10,30000,4,2,2,5,,,,,,,,1,1,3,,2,,1,3,,,,,,4,,1,2,,,,,1,1,,,,,,2,,2,,,,,,1,3,2,1,2,3,2,4,2,4,6,4,6,1.905030
1,1,28,1,6,0,8,0,0,0,0,20,3,4,1,2,2,5,0,5,1,2,1,5,6,3,8,1,1,4,5,12,10,,,,2,1,,,5,75000,,,4,1,2,8,,,,,,,,2,,,,,2,2,,,,,,,,5,1,2,4,5,,,2,,,,,,,,5,1,3,4,,,,4,3,4,2,1,4,1,3,4,2,6,3,6,1.750375
1,1,28,2,2,0,6,0,1,0,1,0,4,3,4,2,3,10,0,5,8,9,2,3,1,,4,10,1,7,1,9,13,,,,6,1,,,5,70000,,,5,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,4,4,5,,,,,2,,,,,,,,1,5,,,,,,3,4,3,2,2,1,1,2,5,2,5,3,8,1.689661
1,1,28,2,3,0,3,0,1,30,2,30,4,3,1,3,3,2,3,4,7,3,2,4,1,2,1,5,1,2,2,1,,2,1,,1,2,98,,1,10000,0,0,4,2,9,,,,,,,,,2,,,,,9,2,,,,,,,,3,3,,,,,,2,,,,,,,,3,1,,,,,,1,6,2,1,4,2,3,5,5,2,6,11,4,1.689661
1,1,28,2,3,0,5,0,0,10,0,20,3,3,2,3,2,23,0,3,4,6,7,11,1,7,4,1,6,1,13,10,1,,,,1,5,,,2,30000,,,3,3,9,,,,,,,,,1,1,,4,3,,2,,,,,,,,2,2,,,,,,2,,,,,,,,5,3,,,,,,2,4,1,3,1,4,2,4,5,2,6,3,5,1.689661
1,1,28,2,4,0,10,0,1,0,0,0,4,3,6,4,3,5,0,3,3,7,7,11,1,,5,1,1,7,2,7,11,,,,1,2,,,7,100000,,,2,4,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,4,3,5,,,,,4,5,2,3,3,1,5,2,5,2,6,3,3,1.689661
1,1,28,2,4,0,10,0,1,0,2,0,2,3,1,10,2,14,0,3,4,3,2,1,1,6,1,4,1,6,7,11,13,,,,1,6,,,8,173000,,,4,2,2,,,,,,,,,1,1,,5,1,,2,,,,,,,,5,2,4,,,,,2,,,,,,,,4,4,,,,,,3,4,1,4,1,2,2,5,5,4,6,3,5,1.689661
1,1,28,2,5,0,6,0,0,0,0,30,3,4,2,3,2,5,10,4,7,1,8,4,1,3,6,1,1,7,2,7,1,2,10,1,6,1,3,4,3,30000,10,50000,4,2,9,,,,,,,,,1,1,2,,2,,1,4,,,,,,4,,5,,,,,,1,3,,,,,,4,,5,,,,,,2,3,2,1,1,3,2,4,4,2,6,3,4,1.838952
1,1,29,1,1,0,5,0,0,30,0,30,3,4,1,3,3,2,0,4,3,7,8,7,1,,1,2,1,6,5,11,,,,,1,3,,,2,15000,,,3,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,,,,,,2,,,,,,,,4,3,,,,,,3,2,1,4,2,1,3,5,5,2,6,3,3,1.750375
1,1,29,1,3,0,4,0,0,20,0,30,2,3,2,4,3,0,4,3,4,7,4,2,7,,4,3,1,,,,,2,13,10,,,2,1,,,4,20000,3,1,1,2,,,,,,,,2,,,,,2,2,,,,,,,,2,2,3,,,,,2,,,,,,,,4,4,,,,,,1,5,2,4,3,2,1,3,3,3,6,3,6,1.905030
1,1,29,1,3,0,8,0,0,0,0,30,4,5,1,3,2,2,0,5,7,4,2,8,1,5,1,7,2,1,11,2,7,,,,3,2,,,1,25000,,,5,1,9,,,,,,,,,2,,,,,2,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,4,,,,,,3,5,1,2,1,2,1,2,5,5,6,3,4,1.905030
1,1,29,1,3,0,8,0,1,0,2,0,2,3,1,10,1,12,0,3,3,1,2,8,4,1,1,8,3,6,6,5,13,,,,1,6,,,5,120000,,,4,2,9,,,,,,,,,1,1,4,,3,,2,,,,,,,,2,3,,,,,,2,,,,,,,,5,4,,,,,,3,1,1,3,1,3,2,1,5,5,6,3,4,1.905030
1,1,29,1,5,0,8,0,0,0,0,0,5,5,1,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,9,,,,,,,,,2,,,,,10,2,,,,,,,,1,6,,,,,,2,,,,,,,,1,4,,,,,,3,4,1,2,3,1,2,1,5,5,4,4,2,1.905030
1,1,29,2,2,0,3,0,0,0,0,0,5,4,4,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,,,,,,,,,2,,,,,2,2,,,,,,,,2,2,3,4,,,,2,,,,,,,,2,4,5,,,,,1,5,3,4,3,2,1,2,5,2,6,5,6,1.689661
